2023-01-11 00:00:00,SPY,sell,-0.6744852515474662,395.48043701477053,backtest,,,{'pnl': 6.280180150293344}
2023-01-12 00:00:00,SPY,sell,-0.19420228619773638,396.9202954559326,backtest,,,{'pnl': 2.0878551006064403}
2023-01-13 00:00:00,SPY,sell,-0.20634571550415615,398.46015,backtest,,,{'pnl': 2.536150641446026}
2023-01-17 00:00:00,SPY,buy,0.0977196260927542,397.8097660125732,backtest,,,{'pnl': 0.0}
2023-01-18 00:00:00,SPY,buy,0.8552772030745928,391.52913923339844,backtest,,,{'pnl': 0.0}
2023-01-19 00:00:00,SPY,buy,0.3953522358408179,388.67887864990234,backtest,,,{'pnl': 0.0}
2023-01-20 00:00:00,SPY,sell,-0.9911102585492557,395.84041688232423,backtest,,,{'pnl': 9.499128744660137}
2023-01-23 00:00:00,SPY,sell,-0.6343325237519082,400.58994188232424,backtest,,,{'pnl': 9.092431031881986}
2023-01-24 00:00:00,SPY,buy,0.056985704370930534,400.24003220825193,backtest,,,{'pnl': 0.0}
2023-01-25 00:00:00,SPY,sell,-0.019894113115441314,400.30997110290525,backtest,,,{'pnl': 0.2793805727795322}
2023-01-26 00:00:00,SPY,sell,-0.5770391312503875,404.709525,backtest,,,{'pnl': 10.642294047147212}
2023-01-27 00:00:00,SPY,sell,-0.12077587526925981,405.63942467651367,backtest,,,{'pnl': 2.3397708252779084}
2023-01-30 00:00:00,SPY,buy,0.668250908364115,400.6300553375244,backtest,,,{'pnl': 0.0}
2023-01-31 00:00:00,SPY,sell,-0.7688800503632791,406.4393629852295,backtest,,,{'pnl': 15.413080167160189}
2023-02-01 00:00:00,SPY,sell,-0.5523462949090288,410.75890779418944,backtest,,,{'pnl': 13.45829790697464}
2023-02-02 00:00:00,SPY,sell,-0.7480630635062084,416.7383207794189,backtest,,,{'pnl': 22.70004977053384}
2023-02-03 00:00:00,SPY,buy,0.5544581686024657,412.391241104126,backtest,,,{'pnl': 0.0}
2023-02-06 00:00:00,SPY,buy,0.3197279950450138,409.87096957092285,backtest,,,{'pnl': 0.0}
2023-02-07 00:00:00,SPY,sell,-0.6742077105018183,415.1484834411621,backtest,,,{'pnl': 19.188918536629757}
2023-02-08 00:00:00,SPY,buy,0.5721306347829085,410.691058895874,backtest,,,{'pnl': 0.0}
2023-02-09 00:00:00,SPY,buy,0.4560543371451331,407.13070533752443,backtest,,,{'pnl': 0.0}
2023-02-10 00:00:00,SPY,sell,-0.12217971096362135,407.99920454406737,backtest,,,{'pnl': 2.566331603948155}
2023-02-13 00:00:00,SPY,sell,-0.6078277934332732,412.7887035736084,backtest,,,{'pnl': 15.678348641337207}
2023-02-14 00:00:00,SPY,buy,0.023903455644884275,412.68127864990237,backtest,,,{'pnl': 0.0}
2023-02-15 00:00:00,SPY,sell,-0.16824410378261234,413.9386129852295,backtest,,,{'pnl': 4.531773350306631}
2023-02-16 00:00:00,SPY,buy,0.7240077791888524,408.3208267791748,backtest,,,{'pnl': 0.0}
2023-02-17 00:00:00,SPY,buy,0.1311305384929824,407.3007357666016,backtest,,,{'pnl': 0.0}
2023-02-21 00:00:00,SPY,buy,1.07389823413466,399.1299053375244,backtest,,,{'pnl': 0.0}
2023-02-22 00:00:00,SPY,buy,0.07339769133933771,398.57986254577634,backtest,,,{'pnl': 0.0}
2023-02-23 00:00:00,SPY,sell,-0.2818211048639796,400.61993766174317,backtest,,,{'pnl': 3.7191561850910406}
2023-02-24 00:00:00,SPY,buy,0.5729610811982013,396.41964288330075,backtest,,,{'pnl': 0.0}
2023-02-27 00:00:00,SPY,sell,-0.1814923139699971,397.6902379852295,backtest,,,{'pnl': 1.8511636442036663}
2023-02-28 00:00:00,SPY,buy,0.19786187582127468,396.29963576660157,backtest,,,{'pnl': 0.0}
2023-03-01 00:00:00,SPY,buy,0.20591520566992472,394.7794642333984,backtest,,,{'pnl': 0.0}
2023-03-02 00:00:00,SPY,sell,-0.41381108266766375,397.7702165588379,backtest,,,{'pnl': 4.236312939951514}
2023-03-03 00:00:00,SPY,sell,-0.8418238415974884,404.1495834411621,backtest,,,{'pnl': 13.988315998927998}
2023-03-06 00:00:00,SPY,sell,-0.03653625015070361,404.42955422058105,backtest,,,{'pnl': 0.6173401991162802}
2023-03-07 00:00:00,SPY,buy,0.8206496437761217,398.30981601257326,backtest,,,{'pnl': 0.0}
2023-03-08 00:00:00,SPY,sell,-0.08685946208218809,398.8801214263916,backtest,,,{'pnl': 0.9755225092525672}
2023-03-09 00:00:00,SPY,buy,1.0005386521815467,391.5991535583496,backtest,,,{'pnl': 0.0}
2023-03-10 00:00:00,SPY,buy,0.7895448304761885,385.94859466247556,backtest,,,{'pnl': 0.0}
2023-03-13 00:00:00,SPY,buy,0.07773877303591803,385.39852135009767,backtest,,,{'pnl': 0.0}
2023-03-14 00:00:00,SPY,sell,-0.8868469128957059,391.6908379852295,backtest,,,{'pnl': 3.556710247793385}
2023-03-15 00:00:00,SPY,buy,0.33930729958345296,389.3189267791748,backtest,,,{'pnl': 0.0}
2023-03-16 00:00:00,SPY,sell,-0.933768017221638,396.0703743530274,backtest,,,{'pnl': 7.8276481114553675}
2023-03-17 00:00:00,SPY,buy,0.8395360691413458,390.0289892333984,backtest,,,{'pnl': 0.0}
2023-03-20 00:00:00,SPY,sell,-0.5151619033332224,393.70061623535156,backtest,,,{'pnl': 3.084615871563316}
2023-03-21 00:00:00,SPY,sell,-0.6963410828814602,398.8701126617432,backtest,,,{'pnl': 7.769188482214641}
2023-03-22 00:00:00,SPY,buy,0.9232723928354574,392.14919635009767,backtest,,,{'pnl': 0.0}
2023-03-23 00:00:00,SPY,sell,-0.1453106553989869,393.1306964263916,backtest,,,{'pnl': 0.7795243324998449}
2023-03-24 00:00:00,SPY,sell,-0.3506382067868117,395.710425,backtest,,,{'pnl': 2.7855629025359776}
2023-03-27 00:00:00,SPY,sell,-0.09993331525740246,396.4503412353516,backtest,,,{'pnl': 0.8678390407236611}
2023-03-28 00:00:00,SPY,buy,0.1202868672431805,395.63956610412595,backtest,,,{'pnl': 0.0}
2023-03-29 00:00:00,SPY,sell,-0.7672431917366254,401.3098711029053,backtest,,,{'pnl': 10.381822430597493}
2023-03-30 00:00:00,SPY,sell,-0.30863948965657073,403.65964220581054,backtest,,,{'pnl': 4.901535588430071}
2023-03-31 00:00:00,SPY,sell,-0.7338651355725432,409.34907564697266,backtest,,,{'pnl': 15.82986480034034}
2023-04-03 00:00:00,SPY,sell,-0.19850548496825127,410.90891720581055,backtest,,,{'pnl': 4.591506943118318}
2023-04-04 00:00:00,SPY,buy,0.29092886484006897,408.7108804290771,backtest,,,{'pnl': 0.0}
2023-04-05 00:00:00,SPY,buy,0.13742051033057123,407.640766104126,backtest,,,{'pnl': 0.0}
2023-04-06 00:00:00,SPY,sell,-0.20379981228641952,409.14908344116213,backtest,,,{'pnl': 4.331323953256286}
2023-04-10 00:00:00,SPY,sell,-0.05363540262382571,409.5690243530274,backtest,,,{'pnl': 1.1624281066705}
2023-04-11 00:00:00,SPY,sell,-0.014036120760636095,409.67902922058107,backtest,,,{'pnl': 0.3057457532101226}
2023-04-12 00:00:00,SPY,buy,0.21387165968438637,408.090792791748,backtest,,,{'pnl': 0.0}
2023-04-13 00:00:00,SPY,sell,-0.6869897850268671,413.42865422058105,backtest,,,{'pnl': 17.500870554581407}
2023-04-14 00:00:00,SPY,buy,0.12713337162774963,412.50123745422366,backtest,,,{'pnl': 0.0}
2023-04-17 00:00:00,SPY,sell,-0.18598010240535245,413.89860844116214,backtest,,,{'pnl': 4.81738182405009}
2023-04-18 00:00:00,SPY,sell,-0.0338250812320382,414.16857045593264,backtest,,,{'pnl': 0.8852915139678869}
2023-04-19 00:00:00,SPY,buy,0.008761936859528419,414.18142864990233,backtest,,,{'pnl': 0.0}
2023-04-20 00:00:00,SPY,buy,0.28459945144719256,411.92119288330076,backtest,,,{'pnl': 0.0}
2023-04-21 00:00:00,SPY,sell,-0.04042996159441259,412.1587922058105,backtest,,,{'pnl': 0.9730775582986776}
2023-04-24 00:00:00,SPY,sell,-0.054229248808979946,412.5887418823242,backtest,,,{'pnl': 1.3285178056001548}
2023-04-25 00:00:00,SPY,buy,0.838758208104025,406.12059457092283,backtest,,,{'pnl': 0.0}
2023-04-26 00:00:00,SPY,buy,0.2236630917661273,404.40042135009764,backtest,,,{'pnl': 0.0}
2023-04-27 00:00:00,SPY,sell,-1.0295426034337254,412.3687626617432,backtest,,,{'pnl': 24.738962276504655}
2023-04-28 00:00:00,SPY,sell,-0.4403014975994921,415.8883996765137,backtest,,,{'pnl': 12.129741655856845}
2023-05-01 00:00:00,SPY,buy,0.05225869098610758,415.55156076660154,backtest,,,{'pnl': 0.0}
2023-05-02 00:00:00,SPY,buy,0.5882603864248637,410.8810803375244,backtest,,,{'pnl': 0.0}
2023-05-03 00:00:00,SPY,buy,0.36050782974687934,408.06079101257325,backtest,,,{'pnl': 0.0}
2023-05-04 00:00:00,SPY,buy,0.3738967243367597,405.17051788330076,backtest,,,{'pnl': 0.0}
2023-05-05 00:00:00,SPY,sell,-0.9574847758623264,412.5887418823242,backtest,,,{'pnl': 22.86077029148671}
2023-05-08 00:00:00,SPY,sell,-0.013887450952211111,412.6987162353516,backtest,,,{'pnl': 0.33310206666420683}
2023-05-09 00:00:00,SPY,buy,0.22903055879086764,410.9710856750488,backtest,,,{'pnl': 0.0}
